name	count	institution
Richards, John	(4)	IBM Thomas J. Watson Research Center
Ellis, Jason B.	(4)	IBM Thomas J. Watson Research Center
Dugan, Casey	(4)	IBM Thomas J. Watson Research Center
Sambasivan, Nithya	(4)	IBM Thomas J. Watson Research Center
Rosson, Mary Beth	(3)	IBM Thomas J. Watson Research Center
Huang, Thomas S.	(3)	IBM Thomas J. Watson Research Center
Feiner, Steven	(3)	IBM Thomas J. Watson Research Center
Muller, Michael J.	(3)	IBM Thomas J. Watson Research Center
Carroll, John	(3)	IBM Thomas J. Watson Research Center
Kjeldsen, Rick	(3)	IBM Thomas J. Watson Research Center
Wen, Zhen	(3)	IBM Thomas J. Watson Research Center
Dray, Susan	(3)	IBM Thomas J. Watson Research Center
Greene, Sharon L.	(3)	IBM Thomas J. Watson Research Center
Dearden, Andy	(3)	IBM Thomas J. Watson Research Center
Perer, Adam	(3)	IBM Thomas J. Watson Research Center
Kellogg, Wendy	(3)	IBM Thomas J. Watson Research Center
Guy, Ido	(3)	IBM Thomas J. Watson Research Center
Bailey, Mark	(3)	IBM Thomas J. Watson Research Center
Brezin, Jonathan	(3)	IBM Thomas J. Watson Research Center
Buckhalter, Celeste	(3)	IBM Thomas J. Watson Research Center
Danis, Catalina M.	(3)	IBM Thomas J. Watson Research Center
Alpert, Sherman R.	(3)	IBM Thomas J. Watson Research Center
Karger, David R.	(2)	IBM Thomas J. Watson Research Center
Gay, Geri	(2)	IBM Thomas J. Watson Research Center
Brown, Aaron B.	(2)	IBM Thomas J. Watson Research Center
Joshi, Rajiv	(2)	IBM Thomas J. Watson Research Center
Chao, Tian	(2)	IBM Thomas J. Watson Research Center
Hurst, Amy	(2)	IBM Thomas J. Watson Research Center
Wilcox, Eric	(2)	IBM Thomas J. Watson Research Center
Karat, C. M.	(2)	IBM Thomas J. Watson Research Center
Karat, J.	(2)	IBM Thomas J. Watson Research Center
Thomas, J. C.	(2)	IBM Thomas J. Watson Research Center
Hancock, Jeffrey T.	(2)	IBM Thomas J. Watson Research Center
Sutcliffe, Alistair	(2)	IBM Thomas J. Watson Research Center
Sahu, Sambit	(2)	IBM Thomas J. Watson Research Center
Patterson, John	(2)	IBM Thomas J. Watson Research Center
Das, Rajarshi	(2)	IBM Thomas J. Watson Research Center
Topkara, Mercan	(2)	IBM Thomas J. Watson Research Center
Zeng, Zhihong	(2)	IBM Thomas J. Watson Research Center
Edwards, W. Keith	(2)	IBM Thomas J. Watson Research Center
Girgensohn, Andreas	(2)	IBM Thomas J. Watson Research Center
Lee, Alison	(2)	IBM Thomas J. Watson Research Center
Hellerstein, Joseph L.	(2)	IBM Thomas J. Watson Research Center
Podlaseck, Mark	(2)	IBM Thomas J. Watson Research Center
Lin, Ching-Yung	(2)	IBM Thomas J. Watson Research Center
de Souza, Cleidson R. B.	(2)	IBM Thomas J. Watson Research Center
Redmiles, David	(2)	IBM Thomas J. Watson Research Center
Gotz, David	(2)	IBM Thomas J. Watson Research Center
Hu, Yuxiao	(2)	IBM Thomas J. Watson Research Center
Lazar, Jonathan	(2)	IBM Thomas J. Watson Research Center
Wattenberg, Martin	(2)	IBM Thomas J. Watson Research Center
Ackerman, Mark	(2)	IBM Thomas J. Watson Research Center
Kumara, Soundar	(2)	IBM Thomas J. Watson Research Center
Lai, Jennifer	(2)	IBM Thomas J. Watson Research Center
Narayanaswami, Chandra	(2)	IBM Thomas J. Watson Research Center
Pan, Shimei	(2)	IBM Thomas J. Watson Research Center
Naphade, Milind	(2)	IBM Thomas J. Watson Research Center
Ehrlich, Kate	(2)	IBM Thomas J. Watson Research Center
Singley, Mark K.	(2)	IBM Thomas J. Watson Research Center
Patil, Sameer	(2)	IBM Thomas J. Watson Research Center
Kam, Matthew	(2)	IBM Thomas J. Watson Research Center
Johnson, Jeff	(2)	IBM Thomas J. Watson Research Center
Hochheiser, Harry	(2)	IBM Thomas J. Watson Research Center
Daly, Elizabeth	(2)	IBM Thomas J. Watson Research Center
Ding, Xianghua	(2)	IBM Thomas J. Watson Research Center
Pavlovski, Christopher J.	(2)	IBM Thomas J. Watson Research Center
Vergo, John	(2)	IBM Thomas J. Watson Research Center
Vukovic, Maja	(2)	IBM Thomas J. Watson Research Center
Fu, Yun	(2)	IBM Thomas J. Watson Research Center
Benford, Steve	(61)	University of Nottingham
Rodden, Tom	(40)	University of Nottingham
Greenhalgh, Chris	(22)	University of Nottingham
Marshall, Joe	(20)	University of Nottingham
Crabtree, Andy	(18)	University of Nottingham
Reeves, Stuart	(16)	University of Nottingham
Kirk, David	(15)	University of Nottingham
Flintham, Martin	(15)	University of Nottingham
Koleva, Boriana	(12)	University of Nottingham
Chamberlain, Alan	(12)	University of Nottingham
Tolmie, Peter	(12)	University of Nottingham
Sellen, Abigail	(11)	University of Nottingham
Giannachi, Gabriella	(11)	University of Nottingham
Walker, Brendan	(10)	University of Nottingham
Schnädelbach, Holger	(10)	University of Nottingham
Mortier, Richard	(9)	University of Nottingham
Fraser, Mike	(8)	University of Nottingham
Sharples, Sarah	(8)	University of Nottingham
Adams, Matt	(8)	University of Nottingham
Fischer, Joel E.	(8)	University of Nottingham
Pridmore, Tony	(7)	University of Nottingham
Rowland, Duncan	(7)	University of Nottingham
Tennent, Paul	(7)	University of Nottingham
Banks, Richard	(7)	University of Nottingham
Burnett, Gary	(6)	University of Nottingham
Durrant, Abigail	(6)	University of Nottingham
Brundell, Patrick	(6)	University of Nottingham
Rogers, Yvonne	(5)	University of Nottingham
Heath, Christian	(5)	University of Nottingham
Coughlan, Tim	(5)	University of Nottingham
Bayon, Victor	(5)	University of Nottingham
Tandavanitj, Nick	(5)	University of Nottingham
Kirk, David S.	(5)	University of Nottingham
McAuley, Derek	(5)	University of Nottingham
Rennick Egglestone, Stefan	(5)	University of Nottingham
Moran, Stuart	(5)	University of Nottingham
Dix, Alan	(4)	University of Nottingham
Hindmarsh, Jon	(4)	University of Nottingham
O'Malley, Claire	(4)	University of Nottingham
Glover, Kevin	(4)	University of Nottingham
Patel, Harshada	(4)	University of Nottingham
Odom, William	(4)	University of Nottingham
Bachour, Khaled	(4)	University of Nottingham
Pantidi, Nadia	(4)	University of Nottingham
Cobb, Sue	(4)	University of Nottingham
Brown, Michael	(3)	University of Nottingham
Brailsford, Tim	(3)	University of Nottingham
Goulding, James	(3)	University of Nottingham
Jones, Matt	(3)	University of Nottingham
Humble, Jan	(3)	University of Nottingham
Chalmers, Matthew	(3)	University of Nottingham
Cao, Xiang	(3)	University of Nottingham
Ritter, Frank E.	(3)	University of Nottingham
Brown, Barry	(3)	University of Nottingham
Izadi, Shahram	(3)	University of Nottingham
Bowers, John	(3)	University of Nottingham
Oppermann, Leif	(3)	University of Nottingham
Drozd, Adam	(3)	University of Nottingham
Harper, Richard	(3)	University of Nottingham
Boucher, Andy	(3)	University of Nottingham
Wilson, John R.	(3)	University of Nottingham
Sherwood, Scott	(3)	University of Nottingham
Jacobs, Rachel	(3)	University of Nottingham
Fisher, Tony	(3)	University of Nottingham
D'Cruz, Mirabelle	(3)	University of Nottingham
Paxton, Mark	(3)	University of Nottingham
Egglestone, Stefan Rennick	(3)	University of Nottingham
Bedwell, Ben	(3)	University of Nottingham
Lawson, Glyn	(3)	University of Nottingham
Farr, Ju Row	(3)	University of Nottingham
Brown, Anthony	(3)	University of Nottingham
Griffiths, Chloe	(3)	University of Nottingham
Taylor, Ian	(2)	University of Nottingham
Taxén, Gustav	(2)	University of Nottingham
Harris, Eric	(2)	University of Nottingham
Fitzpatrick, Geraldine	(2)	University of Nottingham
Ashman, Helen	(2)	University of Nottingham
Pennington, Sarah	(2)	University of Nottingham
Zuckerman, Oren	(2)	University of Nottingham
Chen, Ling	(2)	University of Nottingham
Bai, Li	(2)	University of Nottingham
Ghali, Ahmed	(2)	University of Nottingham
Green, Jonathan	(2)	University of Nottingham
Massimi, Michael	(2)	University of Nottingham
Wood, Ken	(2)	University of Nottingham
Mackay, Wendy	(2)	University of Nottingham
Hansen, Preben	(2)	University of Nottingham
Adams, Anne	(2)	University of Nottingham
Ng, Kher Hui	(2)	University of Nottingham
Anastasi, Rob	(2)	University of Nottingham
Jackson, Mike	(2)	University of Nottingham
Larsen, Birger	(2)	University of Nottingham
Wilson, John	(2)	University of Nottingham
Sheridan, Jennifer	(2)	University of Nottingham
Lindley, Siân	(2)	University of Nottingham
Brown, Elizabeth	(2)	University of Nottingham
Stefani, Oliver	(2)	University of Nottingham
Hoffmann, Hilko	(2)	University of Nottingham
Griffiths, Gareth	(2)	University of Nottingham
Karaseitanidis, Ioannis	(2)	University of Nottingham
